1719418747254,4.331249
1719418747418,4.331249
1719418747606,4.334573
1719418747806,4.333834
1719418748001,4.308425
1719418748202,4.218298
1719418748425,3.842313
1719418748627,3.545361
1719418748809,3.557876
1719418749028,2.876424
1719418749210,2.876424
1719418749410,2.552083
1719418749611,1.960543
1719418749810,1.951853
1719418750028,1.463805
1719418750244,1.219809
1719418750425,1.017711
1719418750628,0.778163
1719418750845,0.562172
1719418751028,0.347190
1719418751244,0.201863
1719418751444,0.204811
1719418751660,0.307007
1719418751844,0.383223
1719418752025,0.456147
1719418752227,0.519306
1719418752428,0.564434
1719418752610,1.828386
1719418752812,1.668563
1719418753028,1.558397
1719418753238,1.404136
1719418753442,1.241008
1719418753626,1.033102
1719418753826,0.843445
1719418754027,0.736614
1719418754259,0.575674
1719418754460,0.426262
1719418754675,0.328937
1719418754874,0.257876
1719418755092,0.236220
1719418755292,0.993072
1719418755508,1.034305
1719418755707,1.065191
1719418755891,0.987076
1719418756109,0.953153
1719418756308,0.869463
1719418756509,0.802701
1719418756708,0.698515
1719418756891,0.571234
1719418757090,0.425541
1719418757296,0.306708
1719418757496,0.230772
1719418757683,0.211533
1719418757902,0.203670
1719418758086,0.207889
1719418758272,0.237504
1719418758489,0.272681
1719418758704,0.317730
1719418758906,0.336236
1719418759089,0.345117
1719418759305,0.348084
1719418759491,0.338486
1719418759706,0.335229
1719418759907,0.324316
1719418760106,0.295763
1719418760306,0.266125
1719418760506,0.258106
1719418760706,0.256265
1719418760873,0.266125
1719418761089,0.275996
1719418761289,0.287353
1719418761489,0.305493
1719418761689,0.313341
1719418761873,0.322632
1719418762088,0.333160
1719418762289,0.324732
1719418762491,0.306434
1719418762704,0.290698
1719418762888,0.276785
1719418763088,0.265356
1719418763288,0.261669
1719418763488,0.250642
1719418763704,0.247841
1719418763888,0.240991
1719418764087,0.249662
1719418764286,0.236391
1719418764485,0.259593
1719418764670,0.271279
1719418764870,0.280794
1719418765088,0.296817
1719418765288,0.304306
1719418765487,0.316237
1719418765702,0.324358
1719418765919,0.343531
1719418766100,0.353223
1719418766301,0.361480
1719418766500,0.370229
1719418766703,0.390096
1719418766886,0.389134
1719418767085,0.478853
1719418767291,0.367856
1719418767491,0.357719
1719418767697,0.328107
1719418767882,0.310075
1719418768101,0.309026
1719418768286,0.299072
1719418768484,0.278189
1719418768684,0.258231
1719418768902,0.248257
1719418769101,0.308865
1719418769306,0.288169
1719418769502,0.268209
1719418769719,0.148001
1719418769922,0.108134
1719418770118,0.089097
1719418770317,0.100209
1719418770534,0.129618
1719418770733,0.129229
1719418770951,0.102672
1719418771152,0.080531
