1719420152436,4.348592
1719420152632,4.348776
1719420152848,4.354154
1719420153058,4.332673
1719420153266,4.200850
1719420153447,3.975250
1719420153648,3.750319
1719420153847,3.558549
1719420154053,3.361540
1719420154252,3.147558
1719420154424,2.914376
1719420154636,2.693038
1719420154844,2.448270
1719420155064,2.164438
1719420155254,1.819189
1719420155463,1.446860
1719420155636,1.035014
1719420155824,0.728641
1719420156031,0.399967
1719420156230,0.171867
1719420156423,0.202263
1719420156624,0.288607
1719420156824,0.346531
1719420157025,0.344503
1719420157197,0.344938
1719420157403,0.344938
1719420157585,0.316838
1719420157789,0.313508
1719420158008,0.305925
1719420158181,0.330588
1719420158398,0.359844
1719420158604,0.389856
1719420158807,0.416638
1719420158991,0.444730
1719420159191,0.438387
1719420159380,0.453410
1719420159589,0.453411
1719420159789,0.451423
1719420159991,0.422713
1719420160174,0.408520
1719420160364,0.386642
1719420160580,0.366736
1719420160790,0.362212
1719420160989,0.343512
1719420161188,0.339268
1719420161392,0.329401
1719420161581,0.333776
1719420161772,0.258868
1719420161990,0.242725
1719420162173,0.249433
1719420162359,0.347443
1719420162581,0.304006
1719420162781,0.313878
1719420162985,0.304006
1719420163189,0.315465
1719420163391,0.314989
1719420163574,0.333195
1719420163797,0.321592
1719420163990,0.310521
1719420164174,0.300538
1719420164391,0.310521
1719420164575,0.320041
1719420164781,0.310365
1719420164990,0.301044
1719420165207,0.283603
1719420165431,0.283603
1719420165623,0.293480
1719420165831,0.311976
1719420166031,0.333063
1719420166240,0.403896
1719420166441,0.402655
1719420166659,0.410765
1719420166858,0.390160
1719420167048,0.370436
1719420167270,0.351739
1719420167458,0.314988
1719420167676,0.311792
1719420167858,0.308564
1719420168065,0.315767
1719420168285,0.310978
1719420168469,0.289148
1719420168672,0.274961
1719420168876,0.286532
1719420169081,0.279462
1719420169281,0.280353
1719420169485,0.276036
1719420169690,0.286169
1719420169874,0.287039
1719420170075,0.289982
1719420170281,0.296629
1719420170457,0.313507
1719420170656,0.320757
1719420170859,0.340415
1719420171074,0.340415
1719420171281,0.367258
1719420171465,0.388299
1719420171690,0.398088
1719420171858,0.406908
1719420172074,0.396074
1719420172285,0.395442
