1719421687031,2.692582
1719421687250,2.692601
1719421687449,2.696757
1719421687649,2.697461
1719421687866,2.481149
1719421688048,2.528518
1719421688272,2.098404
1719421688487,1.921718
1719421688695,1.747998
1719421688871,1.582688
1719421689064,1.416016
1719421689280,1.248279
1719421689498,1.065833
1719421689697,0.830302
1719421689904,0.516623
1719421690104,0.324038
1719421690294,0.304302
1719421690477,0.449555
1719421690666,0.543691
1719421690867,0.563561
1719421691065,0.476864
1719421691283,0.291890
1719421691481,0.115326
1719421691683,0.152643
1719421691883,0.288790
1719421692084,0.317175
1719421692284,0.387943
1719421692465,0.430116
1719421692664,0.482183
1719421692866,0.535350
1719421693083,0.678381
1719421693266,0.685055
1719421693467,0.659849
1719421693691,0.506557
1719421693904,0.499299
1719421694088,0.416294
1719421694275,0.353412
1719421694476,0.274773
1719421694664,0.218403
1719421694847,0.218403
1719421695050,0.265707
1719421695248,0.192093
1719421695454,0.243721
1719421695648,0.215870
1719421695831,0.341320
1719421696014,0.371349
1719421696197,0.404227
1719421696381,0.411097
1719421696579,0.418689
1719421696796,0.396106
1719421696997,0.299833
1719421697165,0.336749
1719421697349,0.288617
1719421697533,0.364554
1719421697746,0.337491
1719421697966,0.230434
1719421698132,0.310322
1719421698350,0.292746
1719421698533,0.288617
1719421698732,0.275137
1719421698965,0.210239
1719421699165,0.219317
1719421699366,0.230868
1719421699549,0.320157
1719421699751,0.347131
1719421699951,0.386394
1719421700167,0.315753
1719421700365,0.302655
1719421700566,0.280713
1719421700765,0.270185
1719421700950,0.330605
1719421701150,0.320625
1719421701349,0.321404
1719421701532,0.320625
1719421701750,0.320157
1719421701950,0.330152
1719421702163,0.225611
1719421702350,0.310484
1719421702548,0.319531
1719421702715,0.245968
1719421702916,0.252389
1719421703083,0.242074
1719421703285,0.233666
1719421703483,0.238746
1719421703699,0.228692
1719421703883,0.237908
1719421704084,0.230868
1719421704283,0.240000
1719421704466,0.230868
1719421704667,3.391667
1719421704864,3.398367
1719421705084,3.397691
1719421705279,3.311722
1719421705488,3.148920
1719421705674,2.885879
1719421705876,2.539015
1719421706081,2.163816
1719421706284,1.753710
1719421706484,1.379312
1719421706700,0.948473
1719421706900,0.531507
1719421707099,0.128062
1719421707284,0.294109
1719421707500,0.632535
1719421707718,2.374794
1719421707922,2.515486
1719421708121,2.649874
1719421708332,2.839521
1719421708533,2.929631
1719421708733,2.941161
1719421708949,2.867545
1719421709116,2.724683
1719421709332,2.541280
1719421709518,2.338523
1719421709701,2.056207
1719421709901,1.790689
1719421710118,1.536671
1719421710316,1.272991
1719421710533,1.062256
1719421710734,0.863141
1719421710934,0.708422
1719421711117,0.576780
1719421711334,0.431627
1719421711532,0.350470
1719421711702,0.429871
1719421711918,0.583415
1719421712134,0.717750
1719421712317,0.848900
1719421712516,0.957708
1719421712700,1.019949
1719421712917,1.034552
1719421713134,0.979151
1719421713302,0.852765
1719421713501,0.693533
1719421713716,0.523469
1719421713902,0.315823
1719421714101,0.112905
1719421714300,0.142857
1719421714501,0.296537
1719421714716,0.400229
1719421714916,0.477981
1719421715101,0.527489
1719421715301,0.573297
1719421715534,0.727913
1719421715735,0.752068
1719421715917,0.770374
1719421716117,0.748800
1719421716319,0.707643
1719421716502,0.553135
1719421716700,0.450431
1719421716900,0.330272
1719421717114,0.231324
1719421717317,0.112045
1719421717517,0.059208
1719421717700,0.126035
1719421717918,0.298674
1719421718083,0.297286
1719421718285,0.368112
1719421718499,0.400018
1719421718682,0.404698
1719421718901,0.404917
1719421719118,0.393184
1719421719316,0.440599
1719421719501,0.341828
1719421719701,0.298849
1719421719901,0.334720
1719421720101,0.310791
1719421720300,0.318472
1719421720500,0.318149
1719421720701,0.314087
1719421720901,0.342820
1719421721100,0.342689
1719421721303,0.362834
1719421721515,0.372692
1719421721715,0.372692
1719421721932,0.372826
1719421722118,0.352685
1719421722304,0.342689
1719421722500,0.322681
1719421722683,0.312703
1719421722884,0.292714
1719421723083,0.282916
1719421723282,0.273498
1719421723468,0.274430
1719421723683,0.285611
1719421723884,0.275722
1719421724085,0.287201
1719421724283,0.305410
1719421724484,0.314032
1719421724685,0.323196
1719421724884,0.332710
1719421725069,0.252763
1719421725284,0.332677
1719421725485,0.333112
1719421725701,0.324040
1719421725900,0.335026
1719421726099,0.316590
1719421726301,0.288732
1719421726501,0.281255
1719421726701,0.274304
1719421726902,0.264750
1719421727134,0.274304
1719421727341,0.264937
1719421727533,0.264938
1719421727718,0.262145
1719421727919,0.258515
1719421728115,0.262145
1719421728299,0.264749
1719421728497,0.255424
1719421728715,0.262113
1719421728918,0.259448
1719421729102,0.204675
1719421729300,0.214574
1719421729501,0.211091
1719421729718,0.297575
1719421729917,0.315766
1719421730118,0.334720
1719421730333,0.323767
1719421730534,0.299016
1719421730751,0.270383
1719421730952,0.267270
1719421731152,0.256576
1719421731351,0.246840
